url;seitentyp;sprache;http_status;indexable;title;title_len;meta_description;desc_len;h1;canonical;canonical_self;robots;hreflang;structured_data;links_intern_eingehend;links_intern_ausgehend;bilder;bilder_ohne_alt;lcp_kandidat;rendering;woerter;search_intent;primaeres_thema;konflikt_kandidat;befunde
https://smart-einzug.de/lp/lexoffice-lastschrift/;kampagnenseite;de;unknown (statische Datei vorhanden);no;lexoffice-Rechnungen per Lastschrift, jetzt SmartEinzug;55;SmartEinzug zieht Ihre lexoffice-Rechnungen, heute Lexware Office, über Ihr eigenes Stripe-Konto per SEPA-Lastschrift ein. Ein Tarif, keine Jahresbindung.;154;['Ihre lexoffice-Rechnungen einfach per Lastschrift einziehen.'];https://smart-einzug.de/lp/lexoffice-lastschrift/;yes;noindex, follow;(keine, einsprachig de);;0;3;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;300;mixed;['Ihre lexoffice-Rechnungen einfach per Lastschrift einziehen.'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/lp/lexware-lastschrift/;kampagnenseite;de;unknown (statische Datei vorhanden);no;Lexware-Office-Lastschrift mit SmartEinzug;42;SmartEinzug zieht Ihre Lexware-Office-Rechnungen über Ihr eigenes Stripe-Konto per SEPA-Lastschrift ein. Ein Tarif, Abrechnung je vier Wochen, keine Jahresbindung.;163;['Lexware-Office-Rechnungen per SEPA-Lastschrift einziehen.'];https://smart-einzug.de/lp/lexware-lastschrift/;yes;noindex, follow;(keine, einsprachig de);;0;3;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;294;mixed;['Lexware-Office-Rechnungen per SEPA-Lastschrift einziehen.'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/preise/;produktseite;de;unknown (statische Datei vorhanden);yes;Preise von SmartEinzug;22;Tarif UNLIMITED START: unbegrenzte SEPA-Einzüge für Lexware-Office-Rechnungen über Ihr eigenes Stripe-Konto, Abrechnung je vier Wochen, keine Jahresbindung.;156;['Preise von SmartEinzug'];https://smart-einzug.de/preise/;yes;(keine);(keine, einsprachig de);BreadcrumbList|ListItem;30;13;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;311;mixed;['Preise von SmartEinzug'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/sicherheit/;produktseite;de;unknown (statische Datei vorhanden);yes;Sicherheit bei SmartEinzug: Zugang, Schlüssel, Einzüge;54;Sicherheit bei SmartEinzug: Pflicht-2FA, verschlüsselte Schlüssel, Rollen, Protokoll, befristeter Support-Zugriff, Schutz vor Doppelbelastung und offene Grenzen.;161;['So schützt SmartEinzug Zugänge, Schlüssel und Einzüge'];https://smart-einzug.de/sicherheit/;yes;(keine);(keine, einsprachig de);BreadcrumbList|ListItem;43;15;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;2047;mixed;['So schützt SmartEinzug Zugänge, Schlüssel und Einzüge'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/so-funktionierts/;produktseite;de;unknown (statische Datei vorhanden);yes;So funktioniert SmartEinzug;27;So funktioniert SmartEinzug: Account anlegen, Lexware Office und Stripe verbinden, Rechnungen mit gültigem Mandat freigeben und den SEPA-Einzug auslösen.;153;['So funktioniert SmartEinzug'];https://smart-einzug.de/so-funktionierts/;yes;(keine);(keine, einsprachig de);BreadcrumbList|ListItem;30;13;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;372;mixed;['So funktioniert SmartEinzug'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/vergleich/sepaheld-gocardless/;vergleich;de;unknown (statische Datei vorhanden);no;SmartEinzug im Vergleich (Entwurf);34;;0;['SmartEinzug im Vergleich zu SEPA-Held und GoCardless'];;no;noindex, follow;(keine, einsprachig de);;0;14;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;144;commercial investigation;['SmartEinzug im Vergleich zu SEPA-Held und GoCardless'];siehe docs/seo/keyword-map.json;"LOW:wenig Text ; LOW:kein Canonical (noindex, zulaessig)"
https://smart-einzug.de/wissen/;keyword_landingpage;de;unknown (statische Datei vorhanden);yes;Wissen zu SEPA-Lastschrift und SmartEinzug;42;Grundlagen zum SEPA-Einzug mit SmartEinzug: Lastschriftmandat, Rücklastschrift und Erstattung, Vorabankündigung, erklärt an den Funktionen und Grenzen der Software.;164;['Wissen rund um den SEPA-Einzug mit SmartEinzug'];https://smart-einzug.de/wissen/;yes;(keine);(keine, einsprachig de);BreadcrumbList|ListItem;49;26;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;627;mixed;['Wissen rund um den SEPA-Einzug mit SmartEinzug'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/wissen/fristen-und-vorlaufzeiten/;keyword_landingpage;de;unknown (statische Datei vorhanden);yes;Fristen und Vorlaufzeiten bei der SEPA-Basislastschrift;55;Einreichungsfristen bei Stripe, Vorabankündigung, Fälligkeit und Rückgabefristen der SEPA-Basislastschrift sowie die Planung terminierter Einzüge.;146;['Fristen und Vorlaufzeiten bei der SEPA-Basislastschrift'];https://smart-einzug.de/wissen/fristen-und-vorlaufzeiten/;yes;(keine);(keine, einsprachig de);Article|BreadcrumbList|ListItem|Organization;2;16;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;755;mixed;['Fristen und Vorlaufzeiten bei der SEPA-Basislastschrift'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/wissen/kunden-und-rechnungen-zuordnen/;keyword_landingpage;de;unknown (statische Datei vorhanden);yes;Kunden und Rechnungen aus Lexware Office richtig zuordnen;57;Kundennummer, Lexware-ID und Laufkunden-Sammelnummer: Wie SmartEinzug Kunden und Rechnungen aus Lexware Office korrekt zuordnet.;128;['Kunden und Rechnungen richtig zuordnen'];https://smart-einzug.de/wissen/kunden-und-rechnungen-zuordnen/;yes;(keine);(keine, einsprachig de);Article|BreadcrumbList|ListItem|Organization;2;15;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;395;mixed;['Kunden und Rechnungen richtig zuordnen'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/wissen/lastschrift-in-lexware-office-verbuchen/;keyword_landingpage;de;unknown (statische Datei vorhanden);yes;Eingezogene Lastschriften in Lexware Office verbuchen;53;Wie Zahlungseingänge aus Stripe-Lastschriften in Lexware Office als Rechnungszahlung erfasst werden: Auszahlungen, Sammelauszahlungen, Gebühren und Abstimmung.;159;['Eingezogene Lastschriften in Lexware Office verbuchen'];https://smart-einzug.de/wissen/lastschrift-in-lexware-office-verbuchen/;yes;(keine);(keine, einsprachig de);Article|BreadcrumbList|ListItem|Organization;3;15;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;764;mixed;['Eingezogene Lastschriften in Lexware Office verbuchen'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/wissen/lastschrift-oder-ueberweisung/;keyword_landingpage;de;unknown (statische Datei vorhanden);yes;Lastschrift oder Überweisung: was sich für Ihren Betrieb lohnt;62;Liquidität, Mahnaufwand, Rücklastschriftrisiko und Kundenakzeptanz: Wann sich SEPA-Lastschrift für Rechnungen aus Lexware Office, vormals lexoffice, lohnt.;155;['Lastschrift oder Überweisung: Was für lexoffice-Rechnungen sinnvoll ist'];https://smart-einzug.de/wissen/lastschrift-oder-ueberweisung/;yes;(keine);(keine, einsprachig de);Article|BreadcrumbList|ListItem|Organization;2;16;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;792;mixed;['Lastschrift oder Überweisung: Was für lexoffice-Rechnungen sinnvoll ist'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/wissen/mandatsreferenz-und-glaeubiger-id/;keyword_landingpage;de;unknown (statische Datei vorhanden);yes;Mandatsreferenz und Gläubiger-Identifikationsnummer;51;Was Mandatsreferenz und Gläubiger-Identifikationsnummer im SEPA-Mandat bedeuten und wie SmartEinzug beide Angaben verwaltet.;124;['Mandatsreferenz und Gläubiger-Identifikationsnummer'];https://smart-einzug.de/wissen/mandatsreferenz-und-glaeubiger-id/;yes;(keine);(keine, einsprachig de);Article|BreadcrumbList|ListItem|Organization;2;16;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;274;mixed;['Mandatsreferenz und Gläubiger-Identifikationsnummer'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/wissen/ruecklastschrift/;keyword_landingpage;de;unknown (statische Datei vorhanden);yes;Rücklastschrift und Erstattung in SmartEinzug;45;Wie SmartEinzug Rücklastschrift und Erstattung aus Stripe erkennt und was danach gilt: kein Neuversuch, keine E-Mail, keine Gebührenerfassung, Buchung bei Ihnen.;161;['Rücklastschrift und Erstattung beim Einzug über Stripe'];https://smart-einzug.de/wissen/ruecklastschrift/;yes;(keine);(keine, einsprachig de);Article|BreadcrumbList|ListItem|Organization;8;18;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;1332;mixed;['Rücklastschrift und Erstattung beim Einzug über Stripe'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/wissen/sepa-mandat-einholen/;keyword_landingpage;de;unknown (statische Datei vorhanden);yes;SEPA-Mandat bei Bestandskunden einholen;39;Anschreiben, Mandatsformular, Unterschrift, Aufbewahrung und Vorabankündigung: So holen Sie SEPA-Mandate bei bestehenden Kunden ein, mit Formulierungsvorschlag.;160;['SEPA-Mandat bei Bestandskunden einholen'];https://smart-einzug.de/wissen/sepa-mandat-einholen/;yes;(keine);(keine, einsprachig de);Article|BreadcrumbList|ListItem|Organization;3;16;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;828;mixed;['SEPA-Mandat bei Bestandskunden einholen'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/wissen/sepa-mandat/;keyword_landingpage;de;unknown (statische Datei vorhanden);yes;SEPA-Lastschriftmandat in SmartEinzug;37;Wie SmartEinzug das Basislastschriftmandat abbildet: Inhalt, Mandatsreferenz, Gläubiger-ID, Erteilung auf Papier, Widerruf, Verfall nach 36 Monaten, Grenzen.;157;['Das SEPA-Lastschriftmandat in SmartEinzug'];https://smart-einzug.de/wissen/sepa-mandat/;yes;(keine);(keine, einsprachig de);Article|BreadcrumbList|ListItem|Organization;7;17;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;1704;mixed;['Das SEPA-Lastschriftmandat in SmartEinzug'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/wissen/vorabankuendigung/;keyword_landingpage;de;unknown (statische Datei vorhanden);yes;Vorabankündigung vor dem SEPA-Einzug in SmartEinzug;51;Zweck und Frist der Vorabankündigung als Orientierung und wie SmartEinzug den E-Mail-Versand übernimmt: Firmeneinstellung, Frist 1 bis 30 Tage, Inhalt, Grenzen.;160;['Vorabankündigung vor dem Lastschrifteinzug'];https://smart-einzug.de/wissen/vorabankuendigung/;yes;(keine);(keine, einsprachig de);Article|BreadcrumbList|ListItem|Organization;5;16;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;1062;mixed;['Vorabankündigung vor dem Lastschrifteinzug'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/wissen/voraussetzungen-sepa-lastschrift/;keyword_landingpage;de;unknown (statische Datei vorhanden);yes;Was Sie für eine SEPA-Lastschrift brauchen;42;Mandat, IBAN, Gläubiger-ID und Stripe-Verbindung: Diese Voraussetzungen benötigen Sie, um eine lexoffice-Rechnung per SEPA einzuziehen.;135;['Was brauche ich für eine SEPA-Lastschrift zu einer lexoffice-Rechnung?'];https://smart-einzug.de/wissen/voraussetzungen-sepa-lastschrift/;yes;(keine);(keine, einsprachig de);Article|BreadcrumbList|ListItem|Organization;2;16;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;315;mixed;['Was brauche ich für eine SEPA-Lastschrift zu einer lexoffice-Rechnung?'];siehe docs/seo/keyword-map.json;keine
https://smart-einzug.de/wissen/zahlungsstatus-einer-lastschrift/;keyword_landingpage;de;unknown (statische Datei vorhanden);yes;Warum eine Lastschrift nicht sofort als bezahlt gilt;52;Zwischen Einzug und Gutschrift liegen bei SEPA-Lastschriften mehrere Bankarbeitstage. Warum der Status zunächst 'in Bearbeitung' lautet.;136;['Warum ist eine Lastschrift nicht sofort bezahlt?'];https://smart-einzug.de/wissen/zahlungsstatus-einer-lastschrift/;yes;(keine);(keine, einsprachig de);Article|BreadcrumbList|ListItem|Organization;3;15;2;0;Text (H1 im Hero) oder Kopfzeilenlogo;static HTML;324;mixed;['Warum ist eine Lastschrift nicht sofort bezahlt?'];siehe docs/seo/keyword-map.json;keine
